367,0.790513834,0.095833333,0,0,0,0.146387846,0.003083617,0.009937892,0.000291191,0.095791381,0.071312806,0.138438887,0.0740452,0.634328363,0.358823539,0.415559798,0.138438887,0.5448579,0.14795274,5
579,0.794466403,0.041666667,0,0,0,0.011406845,0.000368198,0.116770152,0.001885091,0.284017561,0.2706645,0.326951388,0.250974287,0.651119408,0.404705899,0.324478193,0.326951388,0.2745188,0.176839084,4
1332,0.47826087,0.395833333,0,0.333333323,0,0.055133078,0.000601275,0.036024847,0.001968963,0.160599024,0.16045381,0.198085426,0.120810602,0.78171642,0.349411763,0.280834922,0.198085426,0.42334643,0.226363821,1
1547,0.988142292,0.85,0,0.333333323,0,0.051330804,0.002050313,0.062111802,0.00181668,0.086496263,0.067260939,0.076583206,0.115354638,0.673507478,0.104705887,0.785578759,0.108983803,0.4410489,0.920314109,7
2145,0.57312253,0.2125,0,0,0,0.030418266,0.000209138,0.022360276,0.000256472,0.694810228,0.624797392,0.804860053,0.644582961,0.128731363,0.823529441,0.180265661,0.804860053,0.29458332,0.128769038,2
1251,0.387351779,0.383333333,0,0,0,0.034220534,0.000403341,0.018633597,0.000312576,0.449264119,0.425445699,0.517673071,0.399064687,0.526119401,0.565882355,0.191650883,0.517673071,0.271568,0.171504647,4
831,0.66798419,0.320833333,0,0,0,0.024714823,0.000392936,0.018633538,0.000331428,0.155693271,0.132901127,0.194403538,0.136399064,0.626865684,0.354117651,0.430740048,0.194403538,0.3786151,0.140327941,5
410,0.71541502,0.5875,0,0,0,0.026615973,0.000989501,0.018633538,0.00078651,0.005422154,0.002431118,0.011045655,0.00233827,0.811567166,0.160000005,0.555977243,0.011045655,0.70555556,0.159448519,5
1110,0.719367589,0.7125,0,0,0,0.096958161,0.002112462,0.079503095,0.001847923,0.411050878,0.38573745,0.486008851,0.35541699,0.527985105,0.588235285,0.153700189,0.486008851,0.30882537,0.176629839,6
1606,0.166007905,0.525,0,0,0,0.005703422,7.84E-05,0.031055897,0.001263662,0.0116189,0.004862237,0.025036818,0.003897116,0.783582093,0.198823536,0.521821647,0.025036818,0.91798943,0.163335533,5
1743,0.43083004,0.3375,0,0.333333323,0,0.06463878,0.00406328,0.050931679,0.002546025,0.051897757,0.023500811,0.083946982,0.045206548,0.621268658,0.297647066,0.527514246,0.083946982,0.7590125,0.099384478,3
657,0.363636364,0.483333333,0,0,0,0.038022818,0.000841412,0.022360247,0.000568992,0.026594372,0.009724474,0.044918998,0.023382696,0.708955225,0.225882359,0.554079712,0.044918998,0.8272487,0.09562638,3
1388,0.355731225,0.433333333,0,0.333333323,0,0.058935366,0.001452773,0.086956519,0.002041096,0.13891041,0.14991896,0.159793806,0.106001555,0.865671642,0.264705881,0.332068318,0.159793806,0.37532148,0.269146419,1
889,0.549407115,0.258333333,0,0,0,0.058935336,0.000834672,0.017391295,0.000723995,0.322747225,0.333063221,0.338733422,0.295401386,0.80223881,0.284705892,0.364326401,0.338733422,0.1761556,0.228750211,4
2273,0.640316206,0.704166667,0,0,0,0.060836512,0.001195083,0.204968939,0.046125,0.211722183,0.20016208,0.240795303,0.191738112,0.686567166,0.321176486,0.423149923,0.240795303,0.23849043,0.138849796,6
453,0.707509881,0.4375,0,0,0,0.1007605,0.001624759,0.029813655,0.000588963,0.231345209,0.21231766,0.276141391,0.201870618,0.628731354,0.40117648,0.352941197,0.276141391,0.30946052,0.16386076,4
1874,0.486166008,0.716666667,0,0,0,0.060836505,0.000433217,0.050931665,0.003026912,0.126775105,0.103727714,0.113402054,0.162899441,0.634328363,0.097647063,0.836812155,0.153902789,0.38988227,0.918669411,7
1921,0.770750988,0.625,0,0,0,0.095057025,0.005587004,0.263353981,0.067794302,0.292538093,0.266612655,0.339469791,0.267342151,0.561567193,0.425882369,0.3814042,0.340206174,0.28212494,0.110109624,6
565,0.324110672,0.291666667,0,0,0,0.015209089,0.00034714,0.016149049,0.000281089,0.414407439,0.378444095,0.493372574,0.364770059,0.453358232,0.608235296,0.19734346,0.493372574,0.30741948,0.1587006,4
89,0.498023715,0.55,0,0,0,0.051330801,0.000123243,0.019875774,0.000438141,0.029176349,0.006482982,0.06259205,0.015588465,0.667910452,0.298823536,0.478178382,0.06259205,0.915376,0.132081283,3
656,0.067193676,0.245833333,0,0,0.5,0.323193915,0.005947148,0.222360225,0.00501234,0.146656343,0.118314431,0.17673048,0.141855014,0.591417909,0.310588251,0.537001913,0.17673048,0.4158355,0.088971286,3
1047,0.675889328,0.716666667,0,0,0,0.098859334,0.001696198,0.090683218,0.002216343,0.392718825,0.367909231,0.463917522,0.34060795,0.537313453,0.565882355,0.180265661,0.463917522,0.30547154,0.175702372,6
72,0.288537549,0.491666667,0,0,0,0.007604563,2.99E-05,0.002484472,2.14E-05,0.003614769,0,0.010309279,0,0.807835823,0.164705888,0.552182177,0.010309279,1,0.159448519,3
874,0.557312253,0.416666667,0,0,0,0.038022822,0.000459223,0.012422355,0.000248328,0.200361478,0.17909238,0.237849785,0.180826192,0.623134345,0.358823539,0.426944985,0.237849785,0.31548372,0.141271876,5
1143,0.450592885,0.766666667,0,0,0,0.131178736,0.002981795,0.088198758,0.001229947,0.398140981,0.374392214,0.464653925,0.349961026,0.542910446,0.544705885,0.208728682,0.464653925,0.28835976,0.172677453,6
921,0.422924901,0.266666667,0,0.333333323,0,0.02281369,0.000475339,0.248447187,0.007223972,0.813581237,0.772285229,0.881443292,0.78020261,0.289179144,0.649411779,0.297912721,0.881443292,0.20298976,0.125689189,2
33,0.256916996,0.125,0,0,0,0.020912577,0.000330468,0.008695718,0.000236404,0.764781856,0.693679126,0.85419735,0.737334377,0.09888058,0.741176487,0.343453523,0.85419735,0.26204562,0.107347168,2
943,0.624505929,0.120833333,0,0,0,0.030418266,0.000625813,0.012422369,0.000124163,0.872450337,0.8330632,0.938880722,0.838659397,0.283582068,0.656470606,0.29222011,0.938880722,0.19366461,0.125787969,2
406,0.652173913,0.104166667,0,0,0,0,0,0,1.15E-11,0,0,0,0,0.833955226,0.131764711,0.578747643,0,0,0.511054416,5
32,0.557312253,0.091666667,0,0,0,0.017110223,0.000628816,0.011180151,0.000252179,0.770978575,0.705834706,0.852724611,0.745908024,0.138059745,0.705882331,0.360531322,0.852724611,0.24777646,0.106797598,2
1927,0.766798419,0.625,0,0,0,0.072243335,0.001822498,0.234782572,0.065873402,0.289181512,0.26256078,0.338733422,0.261886215,0.55783582,0.437647074,0.366223916,0.339469791,0.29470626,0.122160665,6
2216,0.513833992,0.845833333,0,0,0,0.026615969,0.000657295,0.028571425,0.000173653,0.047508394,0.036466775,0.031664211,0.07482463,0.742537314,0.06705883,0.776091085,0.070692196,0.5681624,0.856605523,7
1725,0.14229249,0.454166667,0,0,0,0.028517109,0.000347321,0.023602484,0.000333949,0.013426285,0.001620746,0.029455082,0.007794233,0.748134334,0.211764708,0.537001913,0.029455082,0.962963,0.125253189,3
607,0.110671937,0.308333333,0,0,0,0.096958168,0.002966601,0.053416144,0.002200635,0.028401758,0.015397083,0.044918998,0.023382696,0.73507463,0.217647062,0.540796977,0.044918998,0.76296294,0.113203055,3
1557,0.367588933,0.85,0,0,0,0.106463893,0.005138853,0.036024847,0.000814835,0.119803765,0.104538086,0.094992633,0.160561188,0.690298522,0.041176482,0.870967735,0.151693673,0.4043918,0.864473663,7
1079,0.015810277,0.829166667,0,0,0.5,0.074144508,0.001683944,0.099378866,0.001885091,0.357603927,0.331442456,0.426362312,0.309431004,0.539179123,0.545882344,0.210626213,0.426362312,0.3175664,0.171787608,6
2073,0.549407115,0.475,0,0,0,0.009505708,6.35E-05,0.014906833,0.000224414,0.043119029,0.053484605,0.050810013,0.024941543,0.891791045,0.178823537,0.444022784,0.051546391,0.5456349,0.322724203,1
1433,0.498023715,0.454166667,0,0.333333323,0,0.057034221,0.000851497,0.07204968,0.002906689,0.164988382,0.161264175,0.201767307,0.129384256,0.755597022,0.347058834,0.311195457,0.201767307,0.39486286,0.214765652,1
882,0.972332016,0.404166667,0,0.333333323,0,0.024714827,0.000616723,0.047204972,0.0014075,0.101213529,0.082658021,0.136229745,0.081839439,0.673507478,0.323529404,0.432637596,0.136229745,0.4560301,0.153947899,5
2061,0.059288538,0.4875,0,0,0,0.017110267,7.84E-05,0.014906833,0.000224414,0.038729666,0.050243113,0.04418262,0.02182385,0.901119404,0.167058828,0.453510449,0.047128129,0.56150794,0.345557056,1
497,0.339920949,0.5625,0,0,0,0.032319378,0.000616723,0.114285705,0.003399246,0.300800421,0.26904377,0.370397648,0.257209666,0.518656706,0.536470567,0.246679325,0.370397648,0.34745374,0.161555876,4
2215,0.4743083,0.941666667,0,0,0,0.04562737,0.001165205,0.034782601,0.000566377,0.052155954,0.044570502,0.033873342,0.078721742,0.764925379,0.056470595,0.770398491,0.074374078,0.55723476,0.836483292,7
1735,0.185770751,0.283333333,0,0,0,0.060836505,0.001867316,0.026086956,0.000953757,0.037696876,0.012965965,0.069955813,0.027279811,0.651119408,0.295294128,0.500948786,0.069955813,0.8424523,0.118250401,3
609,0.229249012,0.454166667,0,0,0,0.074144491,0.002002649,0.032298127,0.001348769,0.13297186,0.07698541,0.219440344,0.095089627,0.404850768,0.57764705,0.296015206,0.219440344,0.6812664,0.136471599,3
1692,0.18972332,0.4375,0,0,0,0.045627381,0.000313709,0.047204964,0.000951087,0.020914021,0.006482982,0.039764359,0.014809041,0.727611942,0.227058828,0.533206845,0.039764359,0.8755291,0.122747035,3
161,0.300395257,0.725,0,0,0,0.100760479,0.00772695,0.139130408,0.023168035,0.226955865,0.213128032,0.262886605,0.201870618,0.666044782,0.35764707,0.385199263,0.262886605,0.27036038,0.160980184,6
562,0.577075099,0.316666667,0,0,0,0.23384032,0.006674268,0.034782632,0.001222876,0.302091402,0.276337125,0.363770255,0.261106757,0.55970149,0.498823546,0.265654655,0.363770255,0.319706,0.166836424,4
1162,0.173913043,0.808333333,0,0,0,0.066539956,0.002213443,0.074534172,0.001824836,0.350374403,0.32739061,0.409425638,0.309431004,0.563432863,0.497647077,0.263757123,0.409425638,0.28757253,0.167799296,6
1923,0.790513834,0.625,0,0,0,0.08745249,0.000522849,0.257142864,0.069720475,0.29150531,0.260940051,0.340942551,0.268121566,0.529850774,0.437647074,0.394686919,0.340942551,0.30298296,0.118388767,6
1878,0.731225296,0.8625,0,0,0,0.039923954,0.000750661,0.026086951,0.000472871,0.095533183,0.077795789,0.083946982,0.124707721,0.680970157,0.098823534,0.78747629,0.117820331,0.40134683,0.911057992,7
2246,0.138339921,0.741666667,0,0,0,0.066539915,0.002483528,0.130434778,0.015572697,0.218693523,0.207455435,0.251840941,0.194076373,0.686567166,0.342352957,0.388994325,0.251840941,0.2663022,0.171879958,6
2230,0.632411067,0.6875,0,0,0,0.013307988,0.00015312,0.026086953,0.000280517,0.090627423,0.073743922,0.078055966,0.120031165,0.688432836,0.092941181,0.789373821,0.113402054,0.40773422,0.903996076,7
677,0.083003953,0.508333333,0,0,0,0,0,0,1.15E-11,0,0,0,0,0.833955226,0.131764711,0.578747643,0,0,0.511054416,3
845,0.85770751,0.433333333,0,0,0,0.032319378,0.000538487,0.008695654,0.000281089,0.160082629,0.14181524,0.195139914,0.140296176,0.656716434,0.337647069,0.426944985,0.195139914,0.33914888,0.150336947,5
2287,0.588932806,0.5875,0,0,0,0.00380228,2.99E-05,0.045962731,0.002578085,0.009553318,0.007293355,0.015463919,0.005455963,0.815298509,0.162352945,0.548387111,0.015463919,0.537037,0.174061384,5
1976,0.735177866,0.2875,0,0,0,0.045627357,0.00071705,0.029813664,0.000512944,0.28246839,0.275526761,0.31590575,0.253312533,0.695895532,0.358823539,0.352941197,0.31590575,0.24472968,0.184915361,4
1579,0.644268775,0.695833333,0,0.666666647,0,0.047528513,0.000870171,0.055900622,0.001049936,0.166021186,0.147487837,0.139911626,0.21122368,0.652985077,0.04588236,0.901328304,0.199558165,0.32921228,0.878761631,7
1907,0.280632411,0.879166667,0,0.333333323,0,0.08174905,0.002662793,0.03602484,0.001648371,0.104311906,0.085089144,0.086892488,0.141075592,0.667910452,0.072941185,0.842504766,0.133284233,0.4254409,0.893974396,7
2296,0.335968379,0.6,0,0,0,0.146387846,0.010639969,0.120496896,0.043453415,0.06093468,0.048622365,0.085419735,0.046765391,0.729477615,0.263529422,0.472485783,0.085419735,0.3923854,0.161983365,5
1791,0.383399209,0.4,0,0,0,0.159695818,0.003764509,0.088198758,0.012356106,0.060676482,0.035656403,0.096465386,0.046765391,0.641791042,0.317647057,0.474383319,0.096465386,0.69722587,0.128264762,3
1873,0.596837945,0.870833333,0,0,0,0.0323194,0.000690907,0.032298143,0.001560209,0.101988129,0.084278765,0.086892488,0.134840205,0.679104487,0.08352942,0.814041762,0.127393216,0.41670507,0.898332898,7
2030,0.086956522,0.545833333,0,0,0,0.013307987,0.000108304,0.02111801,0.000269831,0.035114899,0.047811992,0.038291605,0.01948558,0.910447757,0.155294123,0.462998119,0.043446242,0.57473546,0.371762879,1
227,0.57312253,0.791666667,0,0,0,0.02091254,0.000330467,0.023602482,0.000577397,0.074360965,0.063209079,0.046391752,0.114575215,0.73320896,0.015294123,0.869070221,0.108247426,0.5708515,0.831579164,7
279,0.090909091,0.670833333,0,0,0,0.039923967,0.000920493,0.218633532,0.003935245,0.293054489,0.27714749,0.333578781,0.265003904,0.630597024,0.395294133,0.360531322,0.333578781,0.24983571,0.151168235,6
927,0.5256917,0.179166667,0,0,0,0.020912577,0.000652334,0.027329172,0.000723996,0.867028168,0.821717977,0.936671613,0.8355417,0.24440302,0.670588249,0.309297926,0.936671613,0.2027078,0.120120041,2
143,0.628458498,0.4125,0,0,0,0.0285171,0.000696987,0.009937871,0.000196321,0.220500913,0.198541322,0.260677483,0.198752921,0.61194031,0.37647058,0.409867187,0.260677483,0.3074441,0.143861518,5
220,0.063241107,0.908333333,0,0,0,0.072243359,0.002001708,0.054658387,0.001164764,0.095533183,0.081847649,0.073637701,0.13172253,0.708955225,0.049411771,0.838709686,0.124447724,0.4398524,0.863585212,7
2191,0.916996047,0.291666667,0,0,0,0.020912622,0.000332384,0.023602522,0.000398068,0.630260817,0.551863886,0.771723087,0.554949347,0.091417968,0.958823571,0,0.771723087,0.35003868,0.144686057,2
1674,0.375494071,0.354166667,0,0,0,0.034220534,0.00152373,0.018633538,0.000216399,0.043893622,0.019448947,0.078792342,0.030397506,0.651119408,0.309411782,0.478178382,0.078792342,0.7788625,0.128995793,3
1972,0.928853755,0.433333333,0,0,0,0.150190124,0.003693552,0.009937882,5.34E-05,0.102762721,0.077795789,0.147275396,0.079501164,0.628731354,0.369411774,0.404174593,0.147275396,0.5331259,0.149840779,5
844,0.695652174,0.495833333,0,0,0,0.001901141,0.000137219,0.004968944,0.000196321,0.008262329,0.004862237,0.019145802,0,0.807835823,0.185882357,0.51802658,0.019145802,1,0.198604905,5
1780,0.209486166,0.333333333,0,0,0,0.049429655,0.001553607,0.018633538,0.00018434,0.022721405,0.004051864,0.053019145,0.008573655,0.697761201,0.282352943,0.474383319,0.053019145,0.94481075,0.14394858,3
958,0.56916996,0.091666667,0,0,0,0.030418266,0.000274435,0.019875757,0.000447681,0.86831919,0.825769845,0.933726068,0.838659397,0.263059718,0.650588237,0.322580662,0.933726068,0.19629721,0.119301477,2
1310,0.549407115,0.383333333,0,0.333333323,0,0.074144467,0.003439599,0.040993788,0.001562881,0.152336696,0.154781192,0.185567009,0.114575215,0.80223881,0.327058833,0.296015206,0.185567009,0.4162386,0.236672995,1
1559,0.280632411,0.75,0,0.333333323,0,0.043726235,0.000511645,0.06956522,0.003323458,0.105861092,0.088330632,0.098674521,0.130163671,0.679104487,0.122352946,0.751423161,0.122974959,0.3503698,0.938362828,7
1744,0.102766798,0.395833333,0,0,0,0.020912548,0.000422013,0.028571427,0.000430126,0.01523367,0.002431118,0.03240059,0.009353079,0.740671651,0.217647062,0.535104378,0.03240059,0.9517196,0.12928473,3
369,0.671936759,0.325,0,0,0,0,0,0,1.15E-11,0,0,0,0,0.833955226,0.131764711,0.578747643,0,0,0.511054416,5
363,0.794466403,0.216666667,0,0,0,0.013307992,0.000330468,0.009937892,0.000196321,0.042344439,0.02917342,0.069955813,0.025720966,0.729477615,0.274117657,0.455407984,0.069955813,0.65353537,0.167813146,5
698,0.442687747,0.504166667,0,0,0,0.015209125,0.00034714,0.008695651,0.00038521,0.009036922,0,0.022827687,0.003117693,0.768656722,0.200000007,0.535104378,0.022827687,1,0.140905933,3
486,0.039525692,0.2125,0,0,0,0.030418309,0.00050604,0.016149106,0.000281089,0.465530626,0.418962716,0.561119311,0.408417743,0.363805984,0.700000016,0.140417487,0.561119311,0.3227603,0.154401425,4
1804,0.486166008,0.075,0,0,0,0.034220578,0.000717046,0.023602435,0.000654546,0.895429896,0.869529975,0.946980855,0.864380316,0.36940301,0.590588224,0.311195457,0.946980855,0.16561614,0.129778716,2
75,0.367588933,0.554166667,0,0,0,0.015209125,0.000119508,0.011180123,0.000120222,0.008004132,0,0.022827687,0,0.776119407,0.204705888,0.519924114,0.022827687,1,0.159448519,3
923,0.814229249,0.195833333,0,0,0,0.028517025,0.000463306,0.022360276,0.00030414,0.850503512,0.803079451,0.919734978,0.821512083,0.235074621,0.66470587,0.328273256,0.919734978,0.20650265,0.116660381,2
2259,0.537549407,0.7125,0,0,0,0.062737647,0.003887752,0.080745327,0.006649591,0.243480514,0.2293355,0.284241537,0.213561961,0.658582087,0.384705898,0.349146117,0.284241537,0.28575617,0.175106736,6
1254,0.660079051,0.245833333,0,0,0,0.02851711,0.000616215,0.008695661,7.75E-05,0.383681912,0.37601298,0.430044187,0.341387372,0.658582087,0.44470588,0.252371953,0.430044187,0.24982914,0.190747929,4
1977,0.691699605,0.370833333,0,0,0,0.066539915,0.000780539,0.03229814,0.0004702,0.38600569,0.367098859,0.443298973,0.342946217,0.580223891,0.497647077,0.246679325,0.443298973,0.26862052,0.174256359,4
1682,0.003952569,0.320833333,0,0,0,0.123574146,0.007278799,0.055900613,0.004223785,0.054221535,0.025931929,0.08836524,0.045206548,0.621268658,0.308235291,0.510436448,0.08836524,0.7547033,0.109068335,3
1136,0.371541502,0.75,0,0,0.5,0.108365025,0.002810147,0.134161514,0.003740419,0.420087805,0.382495941,0.505154621,0.365549474,0.44029851,0.638823543,0.161290331,0.505154621,0.3208649,0.16225956,6
2229,0.782608696,0.870833333,0,0,0,0.039923957,0.000840292,0.019875774,0.000341963,0.046217404,0.038897895,0.033136966,0.067030392,0.768656722,0.080000004,0.728652769,0.06332842,0.5039001,0.851995218,7
1007,0.802371542,0.604166667,0,0,0,0.017110277,0.000281215,0.044720485,0.000402338,0.165246579,0.126418158,0.168630341,0.198752921,0.51305973,0.187058829,0.815939294,0.187776144,0.38903406,0.992017366,7
186,0.027667984,0.783333333,0,0,0,0.057034238,0.000795398,0.031055908,0.000513821,0.104570104,0.097244731,0.078055966,0.139516761,0.750000004,0.029411767,0.82922203,0.131811494,0.40888458,0.830915553,7
2099,0.051383399,0.441666667,0,0,0,0.011406842,0.000134447,0.01242236,5.34E-05,0.040278854,0.04619125,0.050073636,0.024162119,0.861940299,0.188235301,0.459203052,0.050073636,0.5436508,0.283763112,1
1982,0.790513834,0.475,0,0,0,0.034220534,0.000448155,0.222360225,0.074839262,0.298476651,0.28525121,0.343151706,0.263445053,0.647388068,0.416470603,0.309297926,0.343151706,0.27063802,0.179824148,4
1168,0.23715415,0.3375,0,0,0,0.043726235,0.001071716,0.012422355,0.00044768,0.120320174,0.094003243,0.170839477,0.091971937,0.61380598,0.402352939,0.366223916,0.170839477,0.49969473,0.156519896,5
1517,0.956521739,0.154166667,0,0,0,0.041825154,0.000209138,0.028571501,0.000911018,0.940098131,0.930307982,0.968335773,0.91816054,0.466417903,0.489411791,0.375711589,0.968335773,0.1269675,0.128553229,2
567,0.407114625,0.383333333,0,0.333333323,0,0.0323194,0.000538487,0.014906846,0.000430118,0.41053449,0.380875189,0.481590593,0.363211228,0.498134339,0.569411753,0.214421258,0.481590593,0.28739437,0.163353664,4
352,0.490118577,0.575,0,0,0,0,0,0,1.15E-11,0,0,0,0,0.833955226,0.131764711,0.578747643,0,0,0.511054416,5
1142,0.778656126,0.716666667,0,0,0,0.036121645,0.001191517,0.075776375,0.001152288,0.376710572,0.35656403,0.441089864,0.327357754,0.574626865,0.529411783,0.201138556,0.441089864,0.2986217,0.179499419,6
670,0.324110672,0.479166667,0,0,0,0.024714823,0.000538487,0.021118009,0.00041414,0.077975731,0.038087521,0.132547864,0.058456745,0.53358208,0.411764715,0.432637596,0.132547864,0.73926485,0.12265962,3
886,0.940711462,0.525,0,0,0,0.060836488,0.001372192,0.077018634,0.000785285,0.284792161,0.290923835,0.300441815,0.261886215,0.785447766,0.274117657,0.398481999,0.300441815,0.1760659,0.21592407,4
110,0.588932806,0.6125,0,0,0,0.074144501,0.001646973,0.031055901,0.000301889,0.058869099,0.051053485,0.081001471,0.042868275,0.761194031,0.251764707,0.459203052,0.081001471,0.50308645,0.184789334,4
1292,0,0.433333333,0,0.333333323,0,0.062737637,0.002408838,0.049689446,0.003579929,0.115414407,0.114262564,0.144329904,0.085736551,0.789179107,0.297647066,0.356736259,0.14506628,0.42553785,0.251175379,1
1580,0.794466403,0.820833333,0,0,0,0.058935366,0.001407957,0.040993788,0.002204061,0.134262855,0.113452185,0.117083955,0.172252524,0.647388068,0.081176477,0.850094891,0.162739318,0.36886615,0.913422943,7
1645,0.747035573,0.520833333,0,0,0,0.077946779,0.001542403,0.063354033,0.000440812,0.033823911,0.021069692,0.056701027,0.02182385,0.73507463,0.249411768,0.489563581,0.056701027,0.70975137,0.154494481,4
1589,0.885375494,0.879166667,0,0.333333323,0,0.051330801,0.000481768,0.039751551,0.001239618,0.097598764,0.078606161,0.090574376,0.123148862,0.671641792,0.121176476,0.760910835,0.116347565,0.38572726,0.940373973,7
592,0.596837945,0.3,0,0,0,0.152091246,0.001338854,0.021118009,0.000490802,0.184869612,0.170178288,0.220176714,0.161340603,0.673507478,0.344705874,0.398481999,0.220176714,0.30741498,0.164678434,4
2306,0.122529644,0.6125,0,0,0,0.032319395,0.000870169,0.018633538,0.000440812,0.055512525,0.04619125,0.078792342,0.039750582,0.751865674,0.256470595,0.461100583,0.078792342,0.5205782,0.178177335,4
189,0.731225296,0.675,0,0,0,0.049429662,0.000836559,0.047204972,0.001431973,0.119545575,0.098865475,0.103092779,0.156664068,0.652985077,0.081176477,0.84440228,0.148011785,0.39643326,0.902673337,7
199,0.110671937,0.766666667,0,0,0,0.015209122,0.000407058,0.01366459,0.000490802,0.111799642,0.105348465,0.08836524,0.142634451,0.753731349,0.04588236,0.798861495,0.134756999,0.34230694,0.83725087,7
789,0.644268775,0.795833333,0,0.333333323,0,0.051330797,0.001837917,0.036024844,0.000597087,0.105344697,0.08752026,0.097938145,0.130163671,0.677238818,0.121176476,0.755218224,0.122974959,0.35402012,0.934571976,7
1641,0.233201581,0.479166667,0,0,0,0.02851711,0.000616215,0.012422361,0.00011755,0.140201391,0.119935175,0.181148751,0.116134053,0.649253738,0.361176467,0.396584451,0.181148751,0.40593585,0.15781888,4
240,0.114624506,1,0,0,0,0.083650178,0.001897399,0.178881976,0.001158125,0.144074361,0.15640195,0.117820331,0.159781765,0.873134329,0.040000002,0.686907037,0.150957297,0.23141664,0.727125398,7
732,0.687747036,0.0125,0,0,0,0.030418224,0.000814114,0.027329202,0.000562176,0.793441767,0.730145901,0.875552269,0.766172992,0.143656754,0.71294119,0.343453523,0.875552269,0.24216007,0.10963565,2
736,0.225296443,0.058333333,0,0,0,0.026616043,0.000506039,0.008695661,0.000236402,0.782339281,0.713128061,0.870397681,0.754481691,0.106343326,0.738823517,0.33965846,0.870397681,0.25541002,0.108665156,2
835,0.632411067,0.529166667,0,0,0,0.007604563,0.00017357,0.004968944,0.000196321,0.008520527,0.003241491,0.021354934,0,0.794776123,0.195294122,0.516129047,0.021354934,1,0.183829432,5
694,0.031620553,0.5,0,0,0,0,0,0,1.15E-11,0,0,0,0,0.833955226,0.131764711,0.578747643,0,0,0.511054416,3
1442,0.071146245,0.216666667,0,0,0,0.043726235,0.001587218,0.047204972,0.002233449,0.14588175,0.143435991,0.184094263,0.1075604,0.770522393,0.349411763,0.29222011,0.184094263,0.44724983,0.221155126,1
